Halal,NAME,BSE-ID,NSECode,Industry,More
yes,Trident Lifeline Ltd,TLL,,Pharmaceuticals,More
yes,TRIDENT LTD.,TRIDENT,TRIDENT,Textiles - Products,More
no,Trident Techlabs Ltd,,TECHLABS,,More
no,TRIDENT TEXOFAB LTD,TTFL,,Trading,More
no,TRIDENT TOOLS LTD.,TRIDETOOL,,Trading,More
no,TRIDHYA TECH LIMITED,,TRIDHYA,Diversified Commercial Services,More
yes,TRIGYN TECHNOLOGIES LTD.,TRIGYN,TRIGYN,Computers - Software - Medium / Small,More
no,TRIJAL INDUSTRIES LTD.,ABATEAS,,Trading,More
no,TRIMURTHI LTD,TRIMURTHI,,Finance & Investments,More
no,TRINITY LEAGUE INDIA LTD.,TRINITYLEA,,Finance & Investments,More
no,TRIO MERCANTILE & TRADING LTD.,TRIOMERC,,Trading,More
no,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.,TRISHAKT,,Finance & Investments,More
yes,TRITON CORP.LTD.,TRITON,,Computers - Software - Medium / Small,More
no,TRITON VALVES LTD.,TRITONV,,Auto Ancillaries,More
no,TRIVENI ENGINEERING & INDUSTRIES LTD.,TRIVENI,TRIVENI,Sugar,More
no,TRIVENI ENTERPRISES LTD,TRIVENIENT,,Trading,More
no,TRIVENI GLASS LTD.,TRIVENIGQ,,Glass & Glass Products,More
yes,TRIVENI TURBINE LTD.,TRITURBINE,TRITURBINE,Electric Equipment,More
yes,Trivikrama Industries Ltd,TRIVIKRAMA,,Comm.Trading & Distribution,More
no,TruCap Finance,TRU,TRU,Finance & Investments,More
yes,Trust Fintech Ltd,,TRUST,Software Products,More
no,TTI ENTERPRISE LTD,TTIENT,,Finance & Investments,More
no,TTK HEALTHCARE LTD.,TTKHEALTH,TTKHLTCARE,Pharmaceuticals - Indian - Bulk Drugs & Formln,More
yes,TTK PRESTIGE LTD.,TTKPRESTIG,TTKPRESTIG,Domestic Appliances,More
yes,TUBE INVESTMENTS OF INDIA LTD,TIINDIA,TIINDIA,Cycles And Accessories,More
no,TULASEE BIO-ETHANOL LTD.,TULASEEBIOE,,Chemicals,More
yes,TULIVE DEVELOPERS LIMITED,TULIVE,,Construction,More
no,TUNI TEXTILE MILLS LTD.,TUNITEX,,Textiles - Processing,More
yes,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LTD,TUTIALKA,,Chlor Alkali / Soda Ash,More
no,TV TODAY NETWORK LTD.,TVTODAY,TVTODAY,Entertainment / Electronic Media Software,More
no,TV VISION LTD,TVVISION,TVVISION,Entertainment / Electronic Media Software,More
no,TV18 BROADCAST LTD.,TV18BRDCST,TV18BRDCST,Entertainment / Electronic Media Software,More
yes,TVS ELECTRONICS LTD.,TVSELECT,TVSELECT,Computers - Hardware,More
no,TVS Holdings Ltd,TVSHLTD,TVSHLTD,Auto Ancillaries,More
no,TVS MOTOR COMPANY LTD.,TVSMOTOR,TVSMOTOR,Automobiles - Motorcycles / Mopeds,More
no,TVS SRICHAKRA LTD.,TVSSRICHAK,TVSSRICHAK,Tyres,More
yes,TVS Supply Chain Solutions Ltd,TVSSCS,TVSSCS,Logistics Solution Provider,More
no,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,21STCENMGM,21STCENMGM,Finance & Investments,More
no,TWINSTAR INDUSTRIES LIMITED,TWINSTAR,,Computers - Software - Medium / Small,More
yes,TYCHE INDUSTRIES LTD.,TYCHE,,Chemicals,More
yes,TYROON TEA CO.LTD.,TYROON,,Tea,More
yes,U. H. ZAVERI LTD,UHZAVERI,,Diamond Cutting / Jewellery,More
no,U. Y. FINCORP LTD,UYFINCORP,,Finance & Investments,More
no,Ucal,UCAL,UCAL,Auto Ancillaries,More
no,UCO BANK,UCOBANK,UCOBANK,Banks - Public Sector,More
no,UDAIPUR CEMENT WORKS LTD.,UDAICEMENT,,Cement - North India,More
yes,UDAY JEWELLERY INDUSTRIES LTD,UDAYJEW,,Diamond Cutting / Jewellery,More
yes,Udayshivakumar Infra Ltd,USK,USK,Civil Construction,More
no,UFLEX LTD.,UFLEX,UFLEX,Packaging,More
no,UFO MOVIEZ INDIA LTD,UFO,UFO,Entertainment / Electronic Media Software,More
no,UGAR SUGAR WORKS LTD.,UGARSUGAR,UGARSUGAR,Sugar,More
no,UGRO CAPITAL LTD,UGROCAP,UGROCAP,Finance & Investments,More
no,UJAAS ENERGY LIMITED,UJAAS,,Electric Equipment,More
no,UJJIVAN FINANCIAL SERVICES LTD,UJJIVAN,UJJIVAN,Finance & Investments,More
no,UJJIVAN SMALL FINANCE BANK LTD,UJJIVANSFB,UJJIVANSFB,Banks - Private Sector,More
yes,ULTRA WIRING,,UWCSL,Auto Ancillaries,More
yes,ULTRACAB (INDIA) LTD,ULTRACAB,,Cables - Power,More
yes,ULTRAMARINE & PIGMENTS LTD.,ULTRAMAR,,Dyes And Pigments,More
yes,ULTRATECH CEMENT LTD.,ULTRACEMCO,ULTRACEMCO,Cement - North India,More
no,Uma Converter Ltd,,UMA,Packaging,More
no,Uma Exports Ltd,UMAEXPORTS,UMAEXPORTS,Trading & Distributors,More
yes,UMANG DAIRIES LTD.,UMANGDAIR,UMANGDAIRY,Food - Processing - Indian,More
no,UMIYA TUBES LTD,UMIYA,,Steel - Medium / Small,More
yes,UNI ABEX ALLOY PRODUCTS LTD.,UNIABEXAL,,Castings & Forgings,More
yes,UNICHEM LABORATORIES LTD.,UNICHEMLAB,UNICHEMLAB,Pharmaceuticals - Indian - Bulk Drugs & Formln,More
no,UNICK FIX-A-FORM AND PRINTERS LTD,UNICK,,Printing & Stationery,More
yes,Unihealth Consultancy Ltd,,UNIHEALTH,Hospital,More
yes,UNIINFO TELECOM,,UNIINFO,Telecommunications - Service Provider,More
no,UNIMODE OVERSEAS LTD.,UNIMOVR,,Leather / Leather Products,More
no,UNION BANK OF INDIA,UNIONBANK,UNIONBANK,Banks - Public Sector,More
no,UNION QUALITY PLASTICS LTD.,UNQTYMI,,Plastics Products,More
yes,Uniparts India Ltd,UNIPARTS,UNIPARTS,Industrial Products,More
no,UNIPHOS ENTERPRISES LTD.,UNIPHOS,UNIENTER,Trading,More
no,Uniply Decor Ltd,UDL,,Forest Products,More
no,UNIPLY INDUSTRIES LTD.,UNIPLY,,Plywood Boards/ Laminates,More
yes,UNIQUE ORGANICS LTD.,UNIQUEO,,Food - Processing - Indian,More
no,UNIROYAL INDUSTRIES LTD.,UNIROYAL,,Textiles - Processing,More
no,UNIROYAL MARINE EXPORTS LTD.,UNRYLMA,,Aquaculture,More
no,UNISHIRE URBAN INFRA LTD,UNISHIRE,,Finance & Investments,More
no,UNISON METALS LTD,UNISON,,Steel - Medium / Small,More
no,UNISTAR MULTIMEDIA LTD.,UNISTRMU,,Entertainment / Electronic Media Software,More
no,UNITECH INTERNATIONAL LTD.,UNITINT,,Trading,More
no,UNITECH LTD.,UNITECH,UNITECH,Construction,More
no,UNITED BREWERIES LTD.,UBL,UBL,Breweries & Distilleries,More
no,UNITED CREDIT LTD.,UNITDCR,,Finance & Investments,More
yes,UNITED DRILLING TOOLS LTD.,UNIDT,UNIDT,Engineering,More
no,UNITED INTERACTIVE LTD.,UNITEDINT,,Computers - Software - Medium / Small,More
no,UNITED LEASING & INDUSTRIES LTD.,UNTTEMI,,Textiles - Products,More
yes,UNITED NILGIRI,,UNITEDTEA,Tea,More
no,UNITED POLYFAB,,UNITEDPOLY,Textiles - Products,More
no,UNITED SPIRITS LTD.,UNITDSPR,MCDOWELL-N,Breweries & Distilleries,More
no,UNITED TEXTILES LTD.,UNITEDTE,,Textiles - Cotton/Blended,More
no,UNITED VAN DER HORST LTD.,UVDRHOR,,Miscellaneous,More
yes,Univa Foods Ltd,UNIVAFOODS,,Hotels,More
no,UNIVASTU INDIA,,UNIVASTU,Construction,More
no,UNIVERSAL ARTS LTD.,UNIVARTS,,Entertainment / Electronic Media Software,More
no,UNIVERSAL AUTOFOUNDRY LTD,UNIAUTO,,Castings & Forgings,More
no,UNIVERSAL CABLES LTD.,UNIVCABLES,UNIVCABLES,Cables - Power,More
yes,UNIVERSAL OFFICE AUTOMATION LTD.,UNIOFFICE,,Trading,More
no,UNIVERSAL STARCH-CHEM ALLIED LTD.,UNIVSTAR,,Miscellaneous,More
yes,UNIVERSUS PHOTO IMAGINGS LTD,UNIVPHOTO,UNIVPHOTO,Photographic And Allied Products,More
no,UNIWORTH LTD.,UNIWORTH,,Textiles - Products,More
yes,UNJHA FORMULATIONS LTD.,UNJHAFOR,,Pharmaceuticals - Indian - Formulations,More
yes,UNO Minda Limited,UNOMINDA,UNOMINDA,Auto Components & Equipments,More
no,UPASANA FINANCE LTD.,UPASAFN,,Finance & Investments,More
yes,Updater Services Ltd,UDS,UDS,Diversified Commercial Services,More
no,UPL LIMITED,UPL,UPL,Pesticides / Agrochemicals - Indian,More
no,UPSURGE INVESTMENT & FINANCE LTD.,UPSURGE,,Finance & Investments,More
yes,Upsurge Seeds,,USASEEDS,Miscellaneous,More
yes,URAVI T AND WEDGE LAMPS LIMITED,URAVI,URAVI,Auto Ancillaries,More
yes,Urban Enviro Waste Management Ltd,,URBAN,Waste Management,More
yes,URJA GLOBAL LTD.,URJAGLOBA,URJA,Trading,More
no,USG TECH SOLUTIONS LTD.,USGTECH,,Computers - Software - Medium / Small,More
no,USHA MARTIN EDUCATION & SOLUTIONS LIMITED,UMESLTD,UMESLTD,Computers - Education,More
no,USHA MARTIN LTD.,USHAMART,USHAMART,Steel - Medium / Small,More
no,USHAKIRAN FINANCE LTD.,USHAKIRA,,Finance & Investments,More
no,USHANTI COLOUR,,UCL,Dyes And Pigments,More
no,USHDEV INTERNATIONAL LTD.,USHDI,,Trading,More
no,UTI ASSET MANAGEMENT COMPANY LTD,UTIAMC,UTIAMC,Finance & Investments,More
no,UTIQUE ENTERPRISES LTD,UTIQUE,,Finance & Investments,More
no,Utkarsh Small Finance Bank Ltd,UTKARSHBNK,UTKARSHBNK,Other Bank,More
no,UTL INDUSTRIES LIMITED,UTLINDS,,Construction,More
no,UTTAM GALVA STEELS LTD.,UTTAMSTL,,Steel - Medium / Small,More
no,UTTAM SUGAR MILLS LTD.,UTTAMSUGAR,UTTAMSUGAR,Sugar,More
no,V R FILMS & STUDIOS LTD,VRFILMS,,Entertainment / Electronic Media Software,More
yes,V R INFRASPACE LIMITED,,VR,Construction,More
no,V.B.DESAI FINANCIAL SERVICES LTD.,VBDESAI,,Finance & Investments,More
yes,V.I.P.INDUSTRIES LTD.,VIPIND,VIPIND,Moulded Luggage,More
yes,V.S.T.TILLERS TRACTORS LTD.,VSTTILLERS,VSTTILLERS,Automobiles - Tractors,More
no,V2 RETAIL LTD.,V2RETAIL,V2RETAIL,Textiles - Products,More
yes,VA TECH WABAG LTD.,WABAG,WABAG,Engineering,More
no,VAARAD VENTURES LTD,VAARAD,,Finance & Investments,More
yes,VADILAL ENTERPRISES LTD.,VADILENT,,Trading,More
yes,VADILAL INDUSTRIES LTD.,VADILALIND,VADILALIND,Food - Processing - Indian,More
no,VADIVARHE SPECI.,,VSCL,Chemicals,More
yes,VAIBHAV GLOBAL LTD,VAIBHAVGBL,VAIBHAVGBL,Diamond Cutting / Jewellery,More
yes,Vaidya Sane Ayurved Laboratories Limited,MADHAVBAUG,MADHAVBAUG,Healthcare,More
yes,VAISHALI PHARMA,,VAISHALI,Trading,More
no,VAKRANGEE LIMITED,VAKRANGEE,VAKRANGEE,Computers - Software - Converts,More
yes,VAKSONS AUTOMOBILES LTD,VAL,,Trading,More
yes,Valiant Laboratories Ltd,VALIANTLAB,VALIANTLAB,Commodity Chemicals,More
yes,VALIANT ORGANICS LTD,VALIANTORG,VALIANTORG,Chemicals,More
no,VALLABH STEELS LTD.,VALLABHSQ,,Steel - Medium / Small,More
no,VALSON INDUSTRIES LTD.,VALSONQ,,Textiles - Processing,More
yes,VAMA INDUSTRIES LTD.,VAMA,,Trading,More
no,VAMSHI RUBBER LTD.,VAMSHIRU,,Miscellaneous,More
no,VANDANA KNITWEAR LTD.,VANDANA,,Textiles - Products,More
no,VANI COMMERCIALS LTD,VANICOM,,Finance & Investments,More
no,VANTA BIOSCIENCE LTD,VANTABIO,,Miscellaneous,More
no,Vantage Knowledge Academy Ltd,VKAL,,Education,More
no,VAPI PAPER MILLS LTD.,VAPIPPR,,Paper,More
yes,VARANIUM CLOUD LIMITED,,CLOUD,Other Telecom Services,More
yes,VARDHMAN ACRYLIC,,VARDHACRLC,Textiles - Manmade,More
no,Vardhman Concrete Limited,VARDHMAN,,Cement & Cement Products,More
no,VARDHMAN HOLDINGS LTD.,VHL,VHL,Finance & Investments,More
no,VARDHMAN POLYTEX LTD.,VARDMNPOLY,VARDMNPOLY,Textiles - Cotton/Blended,More
yes,VARDHMAN SPECIAL STEELS LTD.,VSSL,VSSL,Steel - Medium / Small,More
yes,VARDHMAN TEXTILES LTD.,VTL,VTL,Textiles - Cotton/Blended,More
yes,VARIMAN GLOBAL ENTERPRISES LTD,VARIMAN,,Construction,More
yes,VARROC ENGINEERING LTD,VARROC,VARROC,Auto Ancillaries,More
yes,VARUN BEVERAGES LTD,VBL,VBL,Food - Processing - Indian,More
yes,Varyaa Creations Ltd,VARYAA,,"Gems, Jewellery And Watches",More
no,VAS INFRASTRUCTURE LTD.,VASINFRA,,Construction,More
yes,Vasa Denticity Ltd,,DENTALKART,Medical Equipment & Supplies,More
no,VASA RETAIL,,VASA,Printing & Stationery,More
no,VASCON ENGINEERS LTD,VASCONEQ,VASCONEQ,Construction,More
yes,VASUNDHARA RASAYANS LTD,VRL,,Chemicals,More
no,VASWANI INDUSTRIES LTD.,VASWANI,VASWANI,Steel - Sponge Iron,More
no,VAX HOUSING FINANCE CORPORATION LTD.,VAXHS,,Finance & Investments,More
yes,Vaxfab Enterprises Ltd,VEL,,Trading,More
yes,VAXTEX COTFAB,,VCL,Trading,More
no,VBC FERRO ALLOYS LTD.,VBCFERROQ,,Mining / Minerals / Metals,More
no,VCK CAPITAL MARKET SERVICES LTD.,SHRYDUS,,Finance & Investments,More
yes,VCU DATA MANAGEMENT LTD,VCU,,Trading,More
no,Vedant Asset Ltd,VEDANTASSET,,Financial Products Distributor,More
yes,Vedant Fashions Ltd,MANYAVAR,MANYAVAR,Specialty Retail,More
no,VEDANTA LIMITED,VEDL,VEDL,Mining / Minerals / Metals,More
no,VEDVAAG SYSTEMS LTD.,VEDAVAAG,,Computers - Software - Medium / Small,More
no,Veefin Solutions Ltd,VEEFIN,,IT Enabled Services,More
no,VEEJAY LAKSHMI ENGINEERING WORKS LTD.,VJLAXMIE,,Textile Machinery,More
no,Veekayem Fash.,,VEEKAYEM,Textiles - Products,More
no,VEER ENERGY & INFRASTRUCTURE LTD.,VEERENRGY,,Construction,More
yes,VEER GLOBAL INFRACONSTRUCTION LTD,VGIL,,Construction,More
yes,Veeram Securities Ltd,VSL,,"Gems, Jewellery And Watches",More
yes,VEERHEALTH CARE LIMITED,VEERHEALTH,,Pharmaceuticals - Indian - Formulations,More
yes,VEGETABLE PRODUCTS LTD,VEGETABLE,,Miscellaneous,More
no,VELAN HOTELS LTD.,VELHO,,Hotels,More
yes,VELJAN DENISON LIMITED,VELJAN,,Engineering,More
no,Vels Film International Ltd,,VELS,Film Production Distribution & Exhibition,More
yes,VENKY'S (INDIA) LTD.,VENKYS,VENKEYS,Miscellaneous,More
no,VENLON ENTERPRISES LTD.,VENLONENT,,Packaging,More
no,VENTURA TEXTILES LTD.,VENTURA,,Textiles - Processing,More
yes,Venus Pipes & Tubes Ltd,VENUSPIPES,VENUSPIPES,Iron & Steel Products,More
yes,VENUS REMEDIES LTD.,VENUSREM,VENUSREM,Pharmaceuticals - Indian - Formulations,More
yes,Veranda Learning Solutions Ltd,VERANDA,VERANDA,E-Learning,More
no,VERITAS (INDIA) LTD.,VERITAS,,Trading,More
no,VERTEX SECURITIES LTD.,VERTEX,,Finance & Investments,More
yes,Vertexplus Technologies Ltd,,VERTEXPLUS,IT Enabled Services,More
yes,VERTOZ ADVERTIS.,,VERTOZ,Miscellaneous,More
yes,VESUVIUS INDIA LTD.,VESUVIUS,VESUVIUS,Refractories / Intermediates,More
yes,VETO SWITCHGEARS AND CABLES LTD,VETO,VETO,Electric Equipment,More
yes,V-GUARD INDUSTRIES LTD.,VGUARD,VGUARD,Electric Equipment,More
no,VIAAN INDUSTRIES LTD,VIAANINDUS,,Trading,More
yes,Viaz Tyres Ltd,,VIAZ,Tyres & Rubber Products,More
no,Vibhor Steel Tubes Ltd,VSTL,VSTL,Iron & Steel Products,More
no,VIBRANT GLOBAL CAPITAL LTD,VGCL,,Finance & Investments,More
no,VICEROY HOTELS LTD.,VICEROY,,Hotels,More
yes,VICTORIA MILLS LTD.,VICTMILL,,Construction,More
no,VICTORY PAPER & BOARDS (INDIA) LTD.,VICTORYPP,,Paper,More
yes,VIDHI SPECIALTY FOOD INGREDIENTS LTD,VIDHIING,VIDHIING,Dyes And Pigments,More
yes,VIDLI RESTAURANTS LTD,VIDLI,,Hotels,More
yes,VIJAY SOLVEX LTD.,VIJSOLX,,Solvent Extraction,More
no,VIJAY TEXTILES LTD.,VIJAYTX,,Textiles - Processing,More
yes,VIJAYA DIAGNOSTIC CENTRE LIMITED,VIJAYA,VIJAYA,HEALTHCARE SERVICE PROVIDERS,More
no,Viji Finance Limited,VIJIFIN,VIJIFIN,Financial,More
no,VIJI FINANCE LTD,VFL,,Finance & Investments,More
no,VIKALP SECURITIES LTD.,VIKALPS,,Finance & Investments,More
yes,VIKAS ECOTECH LTD,VIKASECO,VIKASECO,Plastics Products,More
yes,VIKAS LIFECARE LTD,VIKASLIFE,VIKASLIFE,Trading,More
no,VIKAS PROPPANT & GRANITE LTD,VIKASPROP,VIKASPROP,Miscellaneous,More
no,VIKAS WSP LTD.,VIKASWSP,,Chemicals,More
yes,VIKRAM THERMO (INDIA) LTD.,VIKRAMTH,,Pharmaceuticals - Indian - Bulk Drugs & Formln,More
yes,Vilin Bio Med Ltd,,VILINBIO,Pharmaceuticals,More
yes,VIMTA LABS LTD.,VIMTALABS,VIMTALABS,Miscellaneous,More
yes,VINATI ORGANICS LTD.,VINATIORGA,VINATIORGA,Chemicals,More
no,VINAYAK POLYCON INTERNATIONAL LTD.,VINAYAKPOL,,Plastics Products,More
no,VINDHYA TELELINKS LTD.,VINDHYATEL,VINDHYATEL,Cables - Telephone,More
no,VINEET LABORATORIES LTD,VINEETLAB,VINEETLAB,Pharmaceuticals - Indian - Bulk Drugs & Formln,More
yes,Vinny Overseas Ltd,VINNY,VINNY,Garments & Apparels,More
yes,Vinsys IT Services India Ltd,,VINSYS,Education,More
no,Vintage Coffee And Beverages Ltd,VINCOFE,,Comm.Trading & Distribution,More
no,VINTAGE SECURITIES LTD.,VINTAGES,,Finance & Investments,More
yes,VINTRON INFORMATICS LTD.,VINTRON,,Computers - Hardware,More
yes,Vinyas Innovative Technologies Ltd,,VINYAS,Industrial Products,More
yes,VINYL CHEMICALS (INDIA) LTD.,VINYLINDIA,VINYLINDIA,Trading,More
yes,VINYOFLEX LTD.,VINYOFL,,Plastics Products,More
yes,VIP CLOTHING LTD,VIPCLOTHNG,VIPCLOTHNG,Textiles - Products,More
yes,VIPPY SPINPRO LTD.,VIPPYSP,,Textiles - Cotton/Blended,More
no,VIPUL LTD.,VIPUL,VIPULLTD,Construction,More
yes,VIPUL ORGANICS LTD,VIPULORG,,Dyes And Pigments,More
yes,VIRAT CRANE INDUSTRIES LTD.,VIRATCRA,,Food - Processing - Indian,More
yes,VIRAT INDUSTRIES LTD.,VIRAT,,Textiles - Products,More
no,VIRINCHI LTD,VIRINCHI,VIRINCHI,Computers - Software - Medium / Small,More
no,VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG,,Computers - Software - Medium / Small,More
no,VIRTUALSOFT SYSTEMS LTD.,VIRTUALS,,Computers - Software - Medium / Small,More
yes,Virtuoso Optoelectronics Ltd,VOEPL,,Diversified consumer products,More
no,VISA STEEL LTD.,VISASTEEL,VISASTEEL,Steel - Medium / Small,More
no,VISAGAR FINANCIAL SERVICES LTD.,VISAGAR,,Finance & Investments,More
yes,VISAGAR POLYTEX LTD.,VIVIDHA,VIVIDHA,Trading,More
yes,VISAKA INDUSTRIES LTD.,VISAKAIND,VISAKAIND,Cement Products,More
no,VISCO TRADE ASSOCIATES LTD,VISCO,,Finance & Investments,More
yes,VISESH INFOTECNICS LTD.,,VISESHINFO,Computers - Software - Medium / Small,More
no,VISHAL BEARINGS LTD,VISHALBL,,Bearings,More
no,VISHAL FABRICS LTD,VISHAL,VISHAL,Textiles - Processing,More
yes,VISHNU CHEMICALS LTD.,VISHNU,VISHNU,Chemicals,More
yes,Vishnu Prakash R Punglia Ltd,VPRPL,VPRPL,Civil Construction,More
yes,Vishnusurya Projects and Infra Ltd,,VISHNUINFR,Other Construction Materials,More
no,VISHVPRABHA VENTURES LTD,VISVEN,,Finance & Investments,More
no,VISHWARAJ SUGAR INDUSTRIES LTD,VISHWARAJ,VISHWARAJ,Sugar,More
no,Vishwas Agri Seeds Ltd,,VISHWAS,Other Agricultural Products,More
no,VISION CINEMAS LTD.,VISIONCINE,,Entertainment / Electronic Media Software,More
no,VISION CORPORATION LTD.,VISIONCO,,Entertainment / Electronic Media Software,More
yes,VISTA PHARMACEUTICALS LTD.,VISTAPH,,Pharmaceuticals - Indian - Formulations,More
no,VISTAR AMAR LTD,VISTARAMAR,,Trading,More
yes,Vital Chemtech Ltd,,VITAL,Specialty Chemicals,More
no,VITESSE AGRO LTD,VITESSE,,Trading,More
no,Vivaa Tradecom Ltd,VIVAA,,Trading-Textile Products,More
no,VIVANTA INDUSTRIES LTD,VIVANTA,,Miscellaneous,More
yes,VIVANZA BIOSCIENCES LTD,VIVANZA,,Trading,More
yes,Viviana Power,,VIVIANA,Transmisson Line Towers / Equipment,More
yes,VIVID GLOBAL INDUSTRIES LTD.,VIVIDIND,,Dyes And Pigments,More
yes,VIVID MERCANTILE LTD,VIVIDM,,Trading,More
no,VIVIMED LABS LTD.,VIVIMEDLAB,,Pharmaceuticals - Indian - Bulk Drugs & Formln,More
no,VIVO BIO TECH LTD.,VIVOBIOT,,Pharmaceuticals - Indian - Bulk Drugs,More
yes,VIVO COLLABORATION SOLUTIONS LIMITED,,VIVO,Other Telecom Services,More
no,VJTF EDUSERVICES LTD.,VJTFEDU,,Education,More
yes,VKJ INFRADEVELOPERS LTD,VKJINFRA,,Construction,More
yes,VL E-GOVERNANCE & IT SOLUTIONS LIMITED,,VLEGOV,IT Enabled Services,More
no,VLS FINANCE LTD.,VLSFINANCE,VLSFINANCE,Finance & Investments,More
no,V-MARC INDIA,,VMARCIND,Cables - Power,More
yes,V-MART RETAIL LTD.,VMART,VMART,Trading,More
no,VMS INDUSTRIES LTD.,VMS,,Miscellaneous,More
no,VODAFONE IDEA LTD,IDEA,IDEA,Telecommunications - Service Provider,More
no,VOITH PAPER FABRICS INDIA LTD.,VOITHPAPR,,Textiles - Products,More
no,VOLTAIRE LEASING & FINANCE LTD.,VOLLF,,Finance & Investments,More
yes,VOLTAMP TRANSFORMERS LTD.,VOLTAMP,VOLTAMP,Electric Equipment,More
yes,VOLTAS LTD.,VOLTAS,VOLTAS,Air-conditioners,More
yes,VRL LOGISTICS LTD,VRLLOG,VRLLOG,Miscellaneous,More
yes,VRUDDHI ENGINEERING WORKS LIMITED,VRUDDHI,,Industrial Products,More
yes,Vrundavan Plantation Ltd,VPL,,Diversified Commercial Services,More
no,VSF PROJECTS LTD.,VSFPROJ,,Construction,More
no,VST INDUSTRIES LTD.,VSTIND,VSTIND,Cigarettes,More
yes,VTM LTD.,VTMLTD,,Textiles - Processing,More
no,VXL INSTRUMENTS LTD.,VXLINSTR,,Computers - Hardware,More
no,W I PLYWOODS,,WIPL,Miscellaneous,More
yes,W.H.BRADY & CO.LTD.,WHBRADY,,Trading,More
yes,W.S.INDUSTRIES (INDIA) LTD.,WSI,WSI,Construction,More
no,WAA SOLAR LTD,WAA,,Power Generation And Supply,More
no,WAAREE RENEWABLE TECHNOLOGIES LTD,WAAREERTL,,Power Generation And Supply,More
yes,WAAREE TECHNOLOGIES LTD,WAAREE,,Packaging,More
yes,WABCO INDIA LTD.,WABCOINDIA,,Auto Ancillaries,More
no,WAGEND INFRA VENTURE LIMITED,WAGEND,,Finance & Investments,More
yes,WALCHAND PEOPLEFIRST LTD.,WALCHPF,,Miscellaneous,More
no,WALCHANDNAGAR INDUSTRIES LTD.,WALCHANNAG,WALCHANNAG,Engineering,More
no,WALL STREET FINANCE LTD.,WSFIN,,Finance & Investments,More
no,WALLFORT FINANCIAL SERVICES LTD.,WALLFORT,,Finance & Investments,More
no,WALPAR NUTRITION,,WALPAR,Food - Processing - Indian,More
no,WANBURY LTD.,WANBURY,WANBURY,Pharmaceuticals - Indian - Bulk Drugs,More
yes,WARDWIZARD INNOVATIONS & MOBILITY LTD,WARDINMOBI,,Construction,More
yes,WARREN TEA LTD.,WARRENTEA,,Tea,More
yes,WATERBASE LTD.,WATERBASE,,Aquaculture,More
yes,WE WIN LTD,,WEWIN,Computers - Software - Medium / Small,More
no,WEALTH FIRST POR,,WEALTH,Finance & Investments,More
no,WEBSOL ENERGY SYSTEM LTD.,WEBELSOLAR,WEBELSOLAR,Electric Equipment,More
yes,WEIZMANN LTD.,WEIZMANIND,WEIZMANIND,Textiles - Processing,More
yes,WELCAST STEELS LTD.,ZWELCAST,,Abrasives And Grinding Wheels,More
yes,WELCURE DRUGS & PHARMACEUTICALS LTD.,WELCURE,,Pharmaceuticals - Indian - Bulk Drugs & Formln,More
yes,WELLNESS NONI LTD.,WELLNESS,,Miscellaneous,More
yes,WELSPUN CORP LIMITED,WELCORP,WELCORP,Steel - Medium / Small,More
no,WELSPUN ENTERPRISES LTD,WELENT,WELENT,Construction,More
yes,WELSPUN INDIA LTD.,WELSPUNIND,WELSPUNLIV,Textiles - Products,More
no,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,WELINV,WELINV,Finance & Investments,More
no,WELSPUN SPECIALTY SOLUTIONS LTD,WELSPLSOL,,Steel - Medium / Small,More
yes,WENDT (INDIA) LTD.,WENDT,WENDT,Abrasives And Grinding Wheels,More
yes,WEP SOLUTIONS LTD.,WEPSOLN,,Computers - Hardware,More
yes,WEST COAST PAPER MILLS LTD.,WSTCSTPAPR,WSTCSTPAPR,Paper,More
no,WEST LEISURE RESORTS LTD,WESTLEIRES,,Finance & Investments,More
no,WESTERN MINISTIL LTD.,WMINIMT,,Steel - Medium / Small,More
yes,WESTLIFE DEVELOPMENT LTD.,WESTLIFE,WESTLIFE,Hotels,More
no,WHEELS INDIA LTD.,WHEELS,WHEELS,Auto Ancillaries,More
yes,WHIRLPOOL OF INDIA LTD.,WHIRLPOOL,WHIRLPOOL,Domestic Appliances,More
yes,WHITE ORGANIC AGRO LTD,WHITEORG,,Trading,More
yes,WHITE ORGANIC RETAIL LTD,WORL,,Trading,More
no,WILLIAMSON FINANCIAL SERVICES LTD.,WILLIMFI,,Finance & Investments,More
no,WILLIAMSON MAGOR & COMPANY LTD.,WILLAMAGOR,WILLAMAGOR,Finance & Investments,More
yes,WIM PLAST LTD.,WIMPLAST,,Plastics Products,More
yes,WINDLAS BIOTECH LTD,WINDLAS,WINDLAS,Pharmaceuticals - Indian - Formulations,More
yes,WINDSOR MACHINES LTD.,WINDMACHIN,WINDMACHIN,Engineering,More
yes,WinPro Industries Limited,WINPRO,WINPRO,Services,More
no,WINSOME BREWERIES LTD.,WINSOMBR,,Breweries & Distilleries,More
no,WINSOME TEXTILE INDUSTRIES LTD.,WINSOMTX,,Textiles - Spinning - Synthetic / Blended,More
yes,WIPRO LTD.,WIPRO,WIPRO,Computers - Software - Large,More
